19675,LACOTEM 50 MG COMPRIMIDOS RECUBIERTOS,MONTE VERDE S.A.,INVIMA 2017M-0017694,05/08/2017,05/24/2022,Vigente,20093299,10,30,MUESTRA MÉDICA: CAJA CON 30 COMPRIMIDOS EN TRES BLISTER PVC-PVDC TRANSPARENTE/ALUMINIO POR 10 COMPRIMIDOS RECUBIERTOS CADA BLISTER,Inactivo,09/02/2015,N/A,Si,U,N03AX18,LACOSAMIDA,ORAL,A,LACOSAMIDA,mg,50,COMPRIMIDO RECUBIERTO,TABLETA RECUBIERTA,MONTE VERDE S.A.,FABRICANTE,IMPORTAR Y VENDER
19676,DRISTAN® TRIPLE ACCION NF,PFIZER S.A.S.,INVIMA 2019M-0010189-R1,11/03/2009,01/01/2025,Vigente,20005966,9,100,MUESTRA MEDICA: CAJA POR 100 TABLETAS (25 BLISTER X 4 TABLETAS),Activo,11/17/2011,N/A,Si,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,FENILEFRINA CLORHIDRATO,mg,10,CADA TABLETA,TABLETA,WYETH CONSUMER HEALTHCARE LTD.,IMPORTADOR,IMPORTAR Y VENDER
19677,RIFAMED® 200 MG TABLETAS RECUBIERTAS,NOVAMED S.A.,INVIMA 2018M-0018573,11/30/2018,01/02/2024,Vigente,20135409,7,12,MUESTRA MEDICA: 1R1018331001102 CAJA POR 12 TABLETAS RECUBIERTAS EN BLISTER ALUMINIO /PVC/TE/PVDC TRANSPARENTE/FOIL ALUMINIO 2 BLISTER POR 6 TABLETAS.,Activo,11/22/2018,N/A,Si,U,A07AA11,RIFAXIMINA,ORAL,A,RIFAXIMINA,mg,200,TABLETA RECUBIERTA,TABLETA RECUBIERTA,CLARIPACK S.A.,FABRICANTE,FABRICAR Y VENDER
19678,PASEDOL TABLETAS,LABORATORIOS ECAR S.A,INVIMA 2016M-015044-R2,01/01/1999,11/10/2021,Vigente,19913783,98,108,PRESENTACION COMERCIAL E INSTITUCIONAL: BOLSA POR 108 TABLETAS EN SOBRE POR 12 TABLETAS.,Activo,10/13/2016,N/A,No,U,R06AA99,DIMENHIDRINATO,ORAL,A,DIMENHIDRINATO,g,0.05,TABLETA,TABLETA,LABORATORIOS ECAR S.A,FABRICANTE,FABRICAR Y VENDER
19679,ESOPRAX ® 20MG CAPSULAS,LABORATORIOS LEGRAND S.A.,INVIMA 2019M-0002766-R2,09/17/2003,08/06/2024,Vigente,19940078,40,63,MARCA: CAJA POR 63 CÁPSULAS EN BLISTER OPA/ AL/ PVC - ALUMINIO COLOR GRIS OPACO. CADA BLISTER POR 7 BLISTER CADA UNO,Inactivo,02/23/2015,05/23/2019,No,U,A02BC05,ESOMEPRAZOL,ORAL,A,ESOMEPRAZOL MAGNESICO TRIHIDRATADO MICROGRANULOS EQUIVALENTE A ESOMEPRAZOL BASE,mg,20,CAPSULA DE GELATINA,CAPSULA DURA,LABORATORIOS LEGRAND S.A.,IMPORTADOR,IMPORTAR. SEMIELABORAR Y VENDER
19680,PANTOPRAZOL 40MG,MOMENTA FARMACEUTICA S.A.S,INVIMA 2015M-0015975,06/25/2015,07/14/2020,Vigente,20079038,1,14,CAJA POR 14 TABLETAS CON CUBIERTA ENTERICA EN BLISTER ALU / ALU POR 7 TABLETAS.,Activo,02/23/2015,N/A,No,U,A02BC02,PANTOPRAZOL,ORAL,A,PANTOPRAZOL SODICO SESQUIHIDRATADO . EQUIVALENTE A PANTOPRAZOL BASE,mg,40,TABLETA CON CUBIERTA ENTERICA,TABLETA CON CUBIERTA ENTERICA CON PELICULA,MOMENTA FARMACEUTICA S.A.S,IMPORTADOR,IMPORTAR Y VENDER
19681,PLAQUINOL® TABLETAS DE 400 MG,SANOFI-AVENTIS DE COLOMBIA S.A.,INVIMA 2018M-000645-R4,08/14/1997,09/21/2023,Vigente,29818,2,30,ESTUCHE POR 30 TABLETAS EN BLISTER ALUMINIO-PVC.,Activo,02/05/2007,N/A,No,U,P01BA02,HIDROXICLOROQUINA,ORAL,A,SULFATO DE HIDROXICLOROQUINA,mg,400,TABLETA,TABLETA,SANOFI - AVENTIS DE COLOMBIA S.A.,FABRICANTE,FABRICAR Y VENDER
19682,LIPOGRAS® 60 MG CAPSULA CON CONTENIDO LIQUIDO,NOVAMED S.A.,INVIMA 2016M-0017221,08/08/2016,08/24/2021,Vigente,20075572,25,2,MUESTRA MEDICA CAJA POR 2 CAPSULAS DURAS CON CONTENIDO LIQUIDO EN BLÍSTER DE ALUMINIO / PVDC TRANSPARENTE POR 2 CAPSULAS.,Activo,08/05/2016,N/A,Si,U,A08AB01,ORLISTAT,ORAL,A,ORLISTAT,mg,60,CÁPSULA DURA CON CONTENIDO LÍQUIDO,CAPSULA DURA,C.I. FARMACAPSULAS S.A.,FABRICANTE,FABRICAR Y VENDER
19683,HERREX® FOL 1000 TABLETAS RECUBIERTAS,FARMA DE COLOMBIA S.A.S.,INVIMA 2019M-0008003-R1,04/21/2008,01/29/2025,Vigente,19982964,4,20,CAJA POR 20 TABLETAS EN BLISTER DE PVC/PVDC ALUMINIO,Activo,10/03/2007,N/A,No,U,B03AE02,HIERRO-MULTIVITAMINAS Y ACIDO FOLICO,ORAL,A,HIERRO POLIMALTOSADO EQUIVALENTE A HIERRO,mg,100,TABLETA,TABLETA RECUBIERTA,ALTEA FARMACEUTICA S.A.,FABRICANTE,FABRICAR Y VENDER
19684,EZETIMIBE/ATORVASTATINA 10/20,LABORATORIOS MK S.A.S,INVIMA 2017M-0017794,08/08/2017,08/23/2022,Vigente,20108069,3,15,CAJA PLEGADIZA POR 15 TABLETAS CUBIERTAS EN BLISTER ALU / ALU POR 5 TABLETAS CUBIERTAS CADA UNO.,Activo,03/14/2017,N/A,No,U,C10BA05,ATORVASTATINA Y EZETIMIBE,ORAL,A,ATORVASTATINA CALCICA EQUIVALENTE A ATORVASTATINA,mg,20,TABLETA,TABLETA RECUBIERTA,TECNOQUIMICAS S.A. (PLANTA JAMUNDÍ),FABRICANTE,FABRICAR Y VENDER
19685,DOLZAC ® ACE,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,INVIMA 2019M-0018934,04/08/2019,04/29/2024,Vigente,20156133,1,10,CAJA PLEGADIZA CON 2 BLISTER ALUMINIO/ ALUMINIO PAPEL ALUMINIO POR 5 TABLETAS C/U,Activo,03/05/2019,N/A,No,U,N02AA55,OXICODONA. COMBINACIONES,ORAL,A,ACETAMINOFEN,mg,325,TABLETA,TABLETA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,FABRICANTE,FABRICAR Y VENDER
19686,SEVEDOL ®,LAFRANCOL INTERNACIONAL S.A.S.,INVIMA 2017M-015027-R2,01/01/1999,06/22/2022,Vigente,19914092,9,60,CAJA CON ENVASE PEAD (POLIETILENO DE ALTA DENSIDAD) DE COLOR BLANCO Y TAPA DE POLIPROPILENO (PP) DE COLOR AZUL POR 60 TABLETAS,Activo,06/30/2009,N/A,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ACETAMINOFEN COMPRESION DIRECTA 90% 277.78 MG EQUIVALENTE A ACETAMINOFEN,mg,250,TABLETA,TABLETA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,IMPORTADOR,IMPORTAR. SEMIELABORAR Y VENDER
19687,SUPRAVITAL ANTIOXIDANTE,PROCAPS S.A.,INVIMA 2004FE-0003228-R1,03/25/2004,06/16/2020,Vigente,19942548,8,90,FRASCO PLASTICO PVC POR 90 CAPSULAS.,Inactivo,11/10/2006,01/23/2015,No,U,A11AA04,MULTIVITAMINAS Y ELEMENTOS TRAZA,ORAL,A,ASCORBATO DE SODIO (EQUIVALENTE A 500 MG DE ÁCIDO ASCÓRBICO),mg,562.85,CÁPSULA BLANDA,CAPSULA BLANDA,PROCAPS S.A.,FABRICANTE,FABRICAR Y EXPORTAR
19688,MICROGYNON® SUAVE,TECNOFARMA COLOMBIA S.A.S.,INVIMA 2019M-011763-R2,10/14/1998,01/29/2025,Vigente,228238,2,21,MUESTRA MEDICA CAJA CON UN BLISTER CALENDARIO PVC/ALUMINIO X 21 GRAGEAS.Y POUCH,Activo,02/05/2007,N/A,Si,U,G03FA11,LEVONORGESTREL Y ESTROGENO,ORAL,A,LEVONORGESTREL,mg,0.1,GRAGEA,TABLETA CUBIERTA (GRAGEA),BAYER S.A.,IMPORTADOR,IMPORTAR Y VENDER
19689,OLMEDIPIN® AM 40/5 TABLETA RECUBIERTA,LABORATORIOS SYNTHESIS S.A.S.,INVIMA 2017M-0013118-R1,04/24/2012,11/09/2022,Vigente,20038214,30,5,MUESTRA MEDICA:CAJA POR 5 TABLETAS RECUBIERTAS EN 1 BLÍSTER ALUMINIO/ALUMINIO MAS PAPEL ALUMINIO POR 5 TABLETAS,Activo,02/13/2017,05/07/2017,Si,U,C09CA08,OLMESARTAN MEDOXIMIL,ORAL,A,AMLODIPINO BESILATO 6. 945 MG. EQUIVALENTE A AMLODIPINO BASE,mg,5,TABLETA RECUBIERTA,TABLETA RECUBIERTA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,FABRICANTE,FABRICAR Y VENDER
19690,CALCIBON® D 800 UI TABLETAS RECUBIERTAS,FARMA DE COLOMBIA S.A.S.,INVIMA 2018M-0014237-R1,05/16/2013,07/10/2023,Vigente,20039942,5,4,MUESTRA MEDICA: CAJA CON UN FRASCO DE POLIETILENO DE ALTA DENSIDAD POR 4 TABLETAS RECUBIERTAS .,Activo,05/07/2013,N/A,Si,U,A11AA02,MULTIVITAMINAS Y CALCIO,ORAL,A,VITAMINA D3 SECA TIPO 100SD/S 8.00 MG EQUIVALENTE A,UI,8,TABLETA RECUBIERTA,TABLETA RECUBIERTA,CLARIPACK S.A.,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
19691,KOVALTRY ® 250 UI,BAYER A.G.,INVIMA 2017M-0017629,03/07/2017,03/22/2022,Vigente,20095495,1,1,KIT CON UN VIAL DE VIDRIO TIPO I SILICONIZADO X 250 UI DE FACTOR VIII RECOMBINANTE CON TAPÓN DE BROMOBUTILO GRIS TIPO I Y TAPA DE RECONSTITUCIÓN (LA TAPA DE RECONSTITUCIÓN ESTÁ COMPUESTA POR: HDPE/MABS/LDPE: HDPE: POLIETILENO DE ALTA DENSIDAD. MABS: ME,Activo,10/28/2016,N/A,No,U,B02BD02,COAGULACION FACTORES VIII,INTRAVENOSA,A,FACTOR VIII RECOMBINANTE (RFVIII),UI,250,CADA VIAL,POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE,BAYER HEALTHCARE LLC,FABRICANTE,IMPORTAR Y VENDER
19692,NORAVER® NOCHE,TECNOQUIMICAS S.A.,INVIMA 2015M-0016067,07/17/2015,08/05/2020,Vigente,20078742,45,19,PLEGADIZA 19 SOBRES LAMINADOS (BOPP+ALUMINIO+ RESINA DE SELLE) POR 15 G CADA UNO,Activo,06/29/2016,N/A,No,U,R01BA53,FENILEFRINA COMBINACIONES,ORAL,A,ACETAMINOFEN COMPAP WSE 95% EQUIVALENTE A ACETAMINOFEN,mg,500,SOBRE DE 15G CON POLVO GRANULADO PARA RECONSTITUIR A SOLUCIÓN ORAL.,POLVO,TECNOQUIMICAS S.A.,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
19693,OMNIPAQUE® 300 MG I / ML,GE HEALTHCARE A.S.,INVIMA 2018M-009499-R3,01/01/1999,03/06/2023,Vigente,22542,10,2000,MULTIPACK X 10 EN LOS ENVASES PLASTICOS DE 200 ML,Inactivo,03/22/2012,03/08/2018,No,ml,V08AB02,IOHEXOL,INTRAVENOSA,A,IOHEXOL 647.0 MG EQUIVALENTE A 300.00 MG DE YODO,mg,300,CADA ML,SOLUCION INYECTABLE,GE HEALTHCARE COLOMBIA S.A.S.,IMPORTADOR,IMPORTAR Y VENDER
19694,DRUGTECH CIMAL ® 30 MG CAPSULAS,LABORATORIOS SYNTHESIS S.A.S.,INVIMA 2018M-0012815-R1,02/02/2012,08/24/2023,Vigente,20032958,12,15,CAJA POR 15 CÁPSULAS CON 1 BLISTER(ALU/ALU-ALUMINIO) POR 15 CÁPSULAS,Activo,03/22/2017,N/A,No,U,N06AX21,DULOXETINA,ORAL,A,DULOXETINA MICROGRANULOS 17% 33.768 MG EQUIVALENTE DULOXETINA BASE,mg,30,CÁPSULA DURA,CAPSULA DURA,LABORATORIOS SYNTHESIS S.A.S.,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
19695,AMOXICLIN ® DUO,LABORATORIOS SIEGFRIED S.A.S,INVIMA 2017M-0017689,05/02/2017,05/25/2022,Vigente,20109747,2,14,MUESTRA MEDICA :CAJA EN CARTULINA POR 14 TABLETAS RECUBIERTAS EN BLISTER DE ALUMINIO/ALUMINIO,Activo,11/28/2016,N/A,Si,U,J01CR02,AMOXICILINA E INHIBIDOR ENZIMATICO,ORAL,A,ACIDO CLAVULANICO (SAL POTASICO),mg,125,SIN DATO,TABLETA RECUBIERTA,LABORATORIOS SIEGFRIED S.A.S,IMPORTADOR,IMPORTAR Y VENDER
19696,LUFCUREN 50 MG/5ML,LABORATORIOS PISA S.A. DE C.V,INVIMA 2016M-0016904,03/08/2016,03/29/2021,Vigente,20101228,1,12,CAJA X 12 FRASCOS AMPULAS DE VIDRIO X 5 ML+ TAPÓN DE BROMOBUTILO+ CASQUILLO FLIP OFF + TAPA PLASTICA,Activo,11/28/2015,N/A,No,U,M03AC09,ROCURONIO BROMURO,INTRAVENOSA,A,BROMURO DE ROCURONIO,mg,50,AMPOLLA POR 5 ML,SOLUCION INYECTABLE,PISA FARMACEUTICA DE COLOMBIA S.A.,IMPORTADOR,IMPORTAR Y VENDER
19697,KIDCAL ® SUSPENSION,FARMA DE COLOMBIA S.A.S.,INVIMA 2019M-0001645-R2,07/23/2002,08/16/2024,Vigente,19925167,6,240,FRASCO DE VIDRIO AMBAR CON TAPA METALICA PLIFER-PROOF EN ESTUCHE DE CARTON POR 240 ML.,Inactivo,11/10/2006,11/23/2012,No,ml,A12AA20,CALCIO (DIFERENTES SALES EN COMBINACION),ORAL,B,OXIDO DE ZINC EQUIVALENTE A 7.5 MG/5 ML. DE ION ZINC,g,0.18666,100 ML DE SUSPENSIÓN,SUSPENSION ORAL,ALTEA FARMACEUTICA S.A.,FABRICANTE,FABRICAR Y VENDER
19698,MEBENDAZOL TABLETAS POR 100 MG,GENFAR S.A.,INVIMA 2010 M-002833-R3,01/04/2000,07/08/2020,Vigente,35811,7,900,CAJA X 900 TABLETAS EN BLISTER DE PVC TRANSPARENTE / ALUMINIO.,Activo,05/21/2014,N/A,No,U,P02CA01,MEBENDAZOL,ORAL,A,MEBENDAZOL POLVO MICRONIZADO,mg,100,TABLETA,TABLETA,FAREVA VILLA RICA S.A.S.,FABRICANTE,FABRICAR Y VENDER
19699,ERGOTOP,LABORATORIO INTERNACIONALDE COLOMBIA S.A. LABINCO S.A.,INVIMA 2017M-0005421-R1,03/01/2006,10/23/2022,Vigente,19951973,1,12,CAJA POR 12 TABLETAS EN BLISTER POR 6 TABLETAS.,Inactivo,11/10/2006,01/30/2020,No,U,C04AE01,ERGOLOID MESILATO,ORAL,A,DIHIDROERGOTOXINA MESILATO,mg,4.5,CADA TABLETA,TABLETA,LABORATORIO INTERNACIONALDE COLOMBIA S.A. LABINCO S.A.,FABRICANTE,FABRICAR Y VENDER
19700,VARTERAL HCT NF® 160/10/12.5,PROCAPS S.A,INVIMA 2018M-0013037-R1,04/13/2012,05/08/2023,Vigente,20043703,14,60,CAJA POR 60 TABLETAS RECUBIERTAS EN EMPAQUE INDIVIDUAL TIPO BLISTER PVC-PVDC/FOIL ALUMINIO POR 10 TABLETAS RECUBIERTAS C/U,Activo,08/17/2012,N/A,No,U,C09DX01,VALSARTAN. AMLODIPINA E HIDROCLOROTIAZIDA.,ORAL,A,HIDROCLOROTIAZIDA,mg,12.5,N/A,TABLETA RECUBIERTA,PROCAPS S.A,FABRICANTE,FABRICAR Y VENDER
19701,FENTANILO 500 MCG/10 ML,VITALIS S.A. C.I.,INVIMA 2017M-0012651-R1,11/16/2011,02/24/2022,Vigente,20030910,5,6,CAJA PLEGADIZA CON 6 AMPOLLAS EN VIDRIO TIPO I INCOLORO POR 10 ML C/U.,Activo,06/01/2011,N/A,No,U,N02AB03,FENTANYL,INTRAMUSCULAR,A,CITRATO DE FENTANILO 0.785 MG EQUIVALENTE A FENTANILO BASE,mg,0.5,AMPOLLA POR 10 ML,SOLUCION INYECTABLE,ARBOFARMA S.A.S.,FABRICANTE,FABRICAR Y VENDER
19702,ZOLSEVEDRON®,SEVEN PHARMA COLOMBIA S.A.S,INVIMA 2015M-0016345,10/05/2015,12/29/2020,Vigente,20081738,1,1,VIAL DE VIDRIO TIPO I INCOLORO TUBULAR DE 5 ML CON TAPÓN DE CAUCHO Y SELLO FLIP OFF DE ALUMINIO CON 4 MG DE ACIDO ZOLEDRÓNICO POLVO LIOFILIZADO EN CAJA PLEGADIZA JUNTO CON INSERTO.,Activo,04/10/2015,N/A,No,U,M05BA08,ZOLEDRONICO ACIDO,INTRAVENOSA,A,ACIDO ZOLEDRONICO MONOHIDRATO EQUIVALENTE A ACIDO ZOLEDRONICO,mg,4,VIAL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE,ASPIRO PHARMA LIMITED,FABRICANTE,IMPORTAR Y VENDER
19703,UPRAZOL 20 MG,COOPIDROGAS,INVIMA 2015M-0003518-R1,07/01/2004,07/16/2020,Vigente,19942064,15,30,CAJA POR 30 CÁPSULAS EN BLÍSTER PVC/PE/PVDC BLANCO-ALUMINIO POR 15 CÁPSULAS,Activo,11/24/2015,N/A,No,U,A02BC01,OMEPRAZOL,ORAL,A,COMPOSICIÓN DE LOS PELLETS: OMEPRAZOL 8.5 % EQUIVALENTE A OMEPRAZOL,mg,20.00007,CÁPSULA DURA,CAPSULA DURA,CLARIPACK S.A.,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
19704,NEMACIST 4% SUSPENSION,INVERSIONES COMERFAR LTDA.,INVIMA 2018M-0006504-R1,10/13/2006,03/16/2023,Vigente,19966195,1,10,CAJA PLEGADIZA LITOGRAFIADA CON UN FRASCO COLOR BLANCO DE POLIETILENO DE ALTA DENSIDAD CON TAPA DE SEGURIDAD COLOR BLANCO DE POLIPROPILENO Y ETIQUETA ES DE PAPEL AUTOADHESIVO SE SEGURIDAD POR 10ML DE SUSPENSION.,Activo,08/15/2007,N/A,No,ml,P02CA03,ALBENDAZOL,ORAL,B,ALBENDAZOL,g,4,CADA 100 ML DE SUSPENSI?N ORAL CONTIENE:,SUSPENSION ORAL,COASPHARMA S.A.S. PLANTA PALOQUEMAO,FABRICANTE,FABRICAR Y VENDER
19705,LEGRIP PLUS,COOPERATIVA NACIONAL DE DROGUISTAS DETALLISTAS - COOPIDROGAS,INVIMA 2015M-0016592,11/18/2015,12/04/2020,Vigente,20097707,9,60,CAJA POR 60 CAPSULAS BLANDAS EN BLISTER PVC-PVDC TRANSPARENTE/ ALUMINIO,Inactivo,11/05/2015,11/18/2015,No,U,M01AE51,IBUPROFEN COMBINACIONES,ORAL,A,FENILEFRINA CLORHIDRATO,mg,10,CAPSULA BLANDA,CAPSULA BLANDA,HIGH NUTRITION COMPANY S.A.S.,IMPORTADOR,IMPORTAR. ENVASAR Y VENDER
19706,DEXAMETASONA FOSFATO 4MG/ ML,COLMED LTDA,INVIMA 2015M-0003791-R1,09/17/2004,12/07/2020,Vigente,19945093,5,100,CAJA POR 100 AMPOLLAS EN VIDRIO TIPO I. COLOR AMBAR. POR 1 ML CADA UNA.,Activo,11/10/2006,N/A,No,U,H02AB02,DEXAMETASONA,INTRAVENOSA,A,DEXAMETASONA SODIO FOSFATO (EQUIVALENTE A 4MG DE DEXAMETASONA FOSFATO),mg,4.3726,MILILITRO,SOLUCION INYECTABLE,PHARMAYECT S.A.,FABRICANTE,FABRICAR Y VENDER
19707,DRUGTECH CIMAL ® 30 MG CAPSULAS,LABORATORIOS SYNTHESIS S.A.S.,INVIMA 2018M-0012815-R1,02/02/2012,08/24/2023,Vigente,20032958,4,60,CAJA POR 60 CAPSULAS EN BLISTER DE ACLAR TRANSPARENTE/ALUMINIO.,Inactivo,08/29/2011,03/22/2017,No,U,N06AX21,DULOXETINA,ORAL,A,DULOXETINA MICROGRANULOS 17% 33.768 MG EQUIVALENTE DULOXETINA BASE,mg,30,CÁPSULA DURA,CAPSULA DURA,NOSCH LABS PVT LIMITED,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
19708,NUTRIFLEX ® OMEGA SPECIAL,B. BRAUN MELSUNGEN AG,INVIMA 2017M-0012937-R1,02/27/2012,05/04/2022,Vigente,20030605,3,5,CAJAS CON 5 BOLSAS PLÁSTICA FLEXIBLE DE POLIAMIDA Y POLIPROPILENO. PUERTO DE PP CON TAPÓN DE GOMA CON TRES COMPARTIMENTOS POR 1875 ML .CADA BOLSA INCLUYE INDICADOR Y ADSORBENTE DE OXIGENO,Activo,10/31/2011,N/A,No,U,B05BA10,COMBINACIONES,INTRAVENOSA,A,HISTIDINA CLORHIDRATO MONOHIDRATO 2.368 G EQUIVALENTE A HISTIDINA,g,1.75,1000 ML,EMULSION INYECTABLE,B. BRAUN MEDICAL S.A.,IMPORTADOR,IMPORTAR Y VENDER
19709,ROGASTRIL PLUS®,LABORATORIOS SIEGFRIED S.A.S,INVIMA 2018M-0018021,02/13/2018,03/07/2023,Vigente,20108931,5,2,2C1007201000105: MM. CAJA EN CARTULINA POR 1 BLÍSTER EN ALUMINIO/PVC ACAR X 2 TABLETAS,Activo,09/03/2018,N/A,Si,U,A03FA08,CINITAPRIDA,ORAL,A,CINITAPRIDA TARTRATO ACIDO 1.37 MG EQUIVALENTE A CINITAPRIDA,mg,1,TABLETA,TABLETA,LABORATORIOS SIEGFRIED S.A.S,IMPORTADOR,IMPORTAR Y VENDER
19710,MODURETIC® TABLETAS,MERCK SHARP & DOHME CORPORATION,INVIMA 2016 M-014693-R2,09/18/2000,06/08/2021,Vigente,19909932,4,10,MUESTRA MEDICA: CAJA POR 10 TABLETAS EN BLISTER DE PVC/ALUMINIO,Activo,08/11/2015,N/A,Si,U,C03EA01,HIDROCLOROTIAZIDA Y AGENTES AHORRADORES DE POTASIO,ORAL,A,HIDROCLOROTIAZIDA,mg,50,TABLETA,TABLETA,MERCK SHARP & DOHME COLOMBIA S.A.S,IMPORTADOR,IMPORTAR Y VENDER
19711,TAFIROL® TABLETA RECUBIERTA,GENOMMA LAB COLOMBIA LTDA.,INVIMA 2016M-0017335,09/15/2016,11/04/2021,Vigente,20100537,7,24,FRASCO PEAD BLANCO CON TAPA  X 24 TABLETAS,Activo,09/08/2016,N/A,No,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,CAFEINA ANHIDRA,mg,65,TABLETA RECUBIERTA,TABLETA RECUBIERTA,COASPHARMA S.A.S. PLANTA PALOQUEMAO,FABRICANTE,FABRICAR Y VENDER
19712,VAYAPLIN® 5 MG,PROCAPS S.A.,INVIMA 2019M-0018924,04/05/2019,04/29/2024,Vigente,20153561,4,28,IUM 1T1006511009101 CAJA POR 28 TABLETAS RECUBIERTAS EN BLISTER ALU/STARFLEX POR 14 TABLETAS RECUBIERTAS CADA UNO.,Activo,04/04/2019,N/A,No,U,G04BE08,TADALAFIL,ORAL,A,TADALAFILO,mg,5,TABLETA,TABLETA RECUBIERTA,PROCAPS S.A.,FABRICANTE,FABRICAR Y VENDER
19713,NEUROBION® DC 10000,PROCTER & GAMBLE COLOMBIA LTDA,INVIMA 2018M-0012878-R1,02/16/2012,10/08/2023,Vigente,20039245,2,3,CAJA POR 3 BLISTER CADA UNO CON UNA JERINGA PRELLENADA DE VIDRIO TIPO1 POR 2ML MAS AGUJAS PARA INYECCIÓN CADA UNO,Activo,12/15/2011,N/A,No,U,A11JA01,COMPLEJO B,INTRAMUSCULAR,A,SOLUCIÓN 1:PIRIDOXINA CLORHIDRATO,mg,100,JERINGA PRELLENADA POR 2 ML.,SOLUCION INYECTABLE,MERCK S.A. DE C.V.,FABRICANTE,IMPORTAR Y VENDER
19714,DESCOVY® 200MG/25MG TABLETAS RECUBIERTAS,GILEAD SCIENCES INTERNATIONAL LTD,INVIMA 2019M-0019024,05/21/2019,06/06/2024,Vigente,20131470,1,30,2E1018791000100 - CAJA PREGADIZA CON 1 FRASCO BLANCO DE POLIETILENO DE ALTA DENSIDAD (HDPE). TAPA DE POLIPROPILENO BLANCA CON CIERRE DE SEGURIDAD Y APRUEBA DE NI?OS. LINER. UN DESECANTE DE GEL SÍLICE Y UN RELLENO DE POLIÉSTER. CADA FRASCO CONTIENE 30 TABLETAS RECUBIERTAS,Activo,10/17/2018,N/A,No,U,J05AR17,EMTRICITABINA Y TENOFOVIR ALAFENAMIDA,ORAL,A,TENOFOVIR ALAFENAMIDA FUMARATO 28MG. EQUIVALENTE A TENOFOVIR ALAFENAMIDA,mg,25,TABLETA RECUBIERTA,TABLETA RECUBIERTA,PATHEON INC.,FABRICANTE,IMPORTAR Y VENDER
19715,ACETAMINOFEN + CODEINA 325 MG/8MG,TECNOQUIMICAS S.A.,INVIMA 2018M-0012728-R1,12/09/2011,05/10/2023,Vigente,20031822,38,100,MUESTRA MEDICA: CAJA POR 100 TABLETAS EN BLISTER PVC/PE/PVDC/ALUMINIO POR 10 TABLETAS.,Activo,07/22/2011,N/A,Si,U,N02BE51,PARACETAMOL COMBINACIONES EXCLUYENDO SICOLEPTICOS,ORAL,A,ACETAMINOFEN COMPRESSO PAP 87S(ACETAMINOFEN 87G. ALMIDON PREGELATINIZADO 7.6G. POLIVINILPIRROLIDONA K30 1.4G. ACIDO ESTEARICO 1G. CROSCARMELOSA SODICA 3G). EQUIVALENTE A ACETAMINOFEN,mg,325,TABLETA,TABLETA,GRANULES INDIA LIMITED,FABRICANTE,IMPORTAR. SEMIELABORAR Y VENDER
19716,OLMEDIPIN® AM 40/10 TABLETAS RECUBIERTA,LABORATORIOS SYNTHESIS S.A.S.,INVIMA 2017M-0013089-R1,04/20/2012,10/31/2022,Vigente,20038171,33,7,MUESTRA MEDICA: CAJA POR 7 TABLETAS RECUBIERTAS EN 1 BLÍSTER ALUMINIO/ALUMINIO + PAPEL ALUMINIO POR 7 TABLETAS RECUBIERTAS,Inactivo,02/10/2017,05/07/2017,Si,U,C09CA08,OLMESARTAN MEDOXIMIL,ORAL,A,OLMESARTAN MEDOXOMILO,mg,40,TABLETA CIRCULAR BICONVEXA RANURADA,TABLETA RECUBIERTA,LABORATORIO FRANCO COLOMBIANO LAFRANCOL S.A.S.,FABRICANTE,FABRICAR Y VENDER
